chr2	231920000	232320000
chr2	233400000	233920000
chr2	233920000	234200000
chr2	234360000	234760000
chr2	234800000	235440000
chr2	235440000	236040000
chr2	236040000	236680000
chr2	236680000	237120000
chr2	237240000	237960000
chr2	238760000	239200000
chr2	239200000	239920000
chr2	241080000	241400000
chr2	241400000	241680000
chr3	40000	3160000
chr3	3200000	4360000
chr3	4360000	4720000
chr3	4720000	5240000
chr3	5280000	6880000
chr3	9400000	9720000
chr3	9720000	10360000
chr3	10360000	10800000
chr3	13040000	13520000
chr3	13920000	14160000
chr3	14200000	14960000
chr3	15880000	16320000
chr3	16320000	16600000
chr3	16600000	17280000
chr3	17920000	18440000
chr3	18480000	19080000
chr3	20240000	22120000
chr3	22160000	23000000
chr3	23000000	24000000
chr3	24040000	24760000
chr3	24760000	25640000
chr3	25640000	27320000
chr3	27360000	27720000
chr3	27760000	28400000
chr3	28440000	30040000
chr3	30040000	30800000
chr3	30800000	32200000
chr3	32200000	32720000
chr3	33880000	36000000
chr3	36000000	36760000
chr3	36760000	37320000
chr3	37440000	37880000
chr3	38560000	39080000
chr3	39120000	39440000
chr3	39440000	40200000
chr3	42280000	42600000
chr3	43560000	44320000
chr3	44360000	45040000
chr3	45080000	45720000
chr3	48240000	48480000
chr3	48480000	48720000
chr3	48720000	49040000
chr3	49040000	49520000
chr3	49560000	49720000
chr3	49720000	50360000
chr3	50360000	50600000
chr3	50600000	51440000
chr3	51440000	52000000
chr3	52000000	52480000
chr3	52520000	52720000
chr3	52760000	53120000
chr3	53120000	53320000
chr3	53400000	53960000
chr3	53960000	54840000
chr3	56600000	57040000
chr3	57080000	57920000
chr3	57920000	58160000
chr3	61520000	62200000
chr3	62560000	63320000
chr3	63320000	63840000
chr3	64480000	65760000
chr3	65760000	66200000
chr3	66240000	66920000
chr3	66960000	69040000
chr3	70040000	71040000
chr3	71040000	71760000
chr3	71760000	73160000
chr3	77040000	78720000
chr3	78720000	79120000
chr3	79120000	79560000
chr3	79560000	81320000
chr3	81440000	83600000
chr3	83600000	85640000
chr3	85800000	86680000
chr3	86760000	87240000
chr3	87240000	88240000
chr3	88240000	90440000
chr3	93560000	96560000
chr3	96560000	97480000
chr3	97480000	97760000
chr3	99520000	100000000
chr3	100000000	101400000
chr3	101480000	101960000
chr3	103960000	105240000
chr3	105280000	106880000
chr3	106920000	108320000
chr3	108320000	108640000
chr3	111440000	111800000
chr3	111800000	112280000
chr3	112280000	112760000
chr3	112760000	113400000
chr3	115600000	116480000
chr3	116480000	118600000
chr3	118600000	118840000
chr3	118960000	119560000
chr3	119560000	120280000
chr3	120280000	120520000
chr3	121240000	122080000
chr3	123320000	124280000
chr3	124280000	124440000
chr3	124440000	124640000
chr3	124640000	125320000
chr3	126720000	127280000
chr3	127280000	127800000
chr3	127840000	128320000
chr3	128320000	128600000
chr3	128680000	129040000
chr3	129040000	129360000
chr3	129360000	129840000
chr3	132200000	132440000
chr3	133520000	134200000
chr3	136760000	137760000
chr3	137760000	138600000
chr3	138680000	139080000
chr3	139120000	139680000
chr3	141000000	142000000
chr3	142760000	143480000
chr3	146320000	148680000
chr3	148680000	149000000
chr3	149200000	149480000
chr3	150880000	151640000
chr3	154040000	155080000
chr3	155080000	155440000
chr3	156240000	156880000
chr3	156920000	157240000
chr3	158520000	159000000
chr3	159000000	159520000
chr3	159520000	160200000
chr3	160280000	161200000
chr3	164920000	167080000
chr3	167080000	167920000
chr3	167920000	168600000
chr3	168760000	169480000
chr3	169480000	170600000
chr3	170600000	171320000
chr3	171360000	172080000
chr3	172160000	172440000
chr3	176680000	178120000
chr3	178120000	178720000
chr3	179320000	180360000
chr3	180360000	182440000
chr3	183120000	183560000
chr3	183600000	184080000
chr3	184080000	184280000
chr3	184280000	184520000
chr3	184560000	185280000
chr3	186560000	186920000
chr3	186920000	187440000
chr3	187440000	188960000
chr3	188960000	189680000
chr3	189680000	190440000
chr3	190440000	190800000
chr3	193320000	194040000
chr3	194120000	194360000
chr3	194360000	195360000
chr3	195360000	195720000
chr3	196240000	196680000
chr3	196720000	196920000
chr4	0	480000
chr4	480000	1000000
chr4	1920000	2960000
chr4	3040000	3480000
chr4	3560000	3960000
chr4	3960000	4880000
chr4	4960000	6280000
chr4	6560000	7080000
chr4	8440000	8640000
chr4	9360000	9680000
chr4	9680000	10080000
chr4	10120000	10560000
chr4	10560000	11760000
chr4	11760000	12720000
chr4	12720000	13600000
chr4	13600000	15200000
chr4	15720000	16280000
chr4	16280000	17520000
chr4	17520000	18640000
chr4	18640000	20720000
chr4	20720000	21760000
chr4	21760000	22400000
chr4	22400000	22720000
chr4	22880000	24480000
chr4	24480000	25400000
chr4	25400000	25760000
chr4	26440000	27040000
chr4	27040000	30680000
chr4	30680000	32800000
chr4	33160000	35960000
chr4	38040000	38760000
chr4	38880000	39440000
chr4	39440000	40000000
chr4	40040000	40920000
chr4	40920000	41680000
chr4	42560000	42920000
chr4	42960000	44680000
chr4	44720000	46800000
chr4	47680000	48120000
chr4	48120000	48560000
chr4	52720000	53880000
chr4	55160000	55840000
chr4	55840000	56200000
chr4	56200000	56720000
chr4	56800000	57240000
chr4	57280000	57840000
chr4	57920000	61080000
chr4	63600000	65520000
chr4	65520000	68280000
chr4	70520000	70760000
chr4	70760000	71440000
chr4	72600000	73160000
chr4	73160000	73920000
chr4	73920000	74160000
chr4	75040000	75600000
chr4	77040000	78280000
chr4	78320000	78560000
chr4	78840000	79480000
chr4	79520000	79840000
chr4	79840000	81160000
chr4	81280000	82280000
chr4	83360000	83720000
chr4	89440000	90040000
chr4	90040000	91240000
chr4	91240000	94680000
chr4	94720000	95120000
chr4	95280000	95520000
chr4	95560000	96040000
chr4	99040000	100880000
chr4	103360000	104040000
chr4	104040000	104880000
chr4	104880000	105800000
chr4	107160000	107760000
chr4	108880000	109560000
chr4	109560000	110320000
chr4	110320000	110920000
chr4	110920000	111480000
chr4	111480000	113000000
chr4	113000000	113880000
chr4	115680000	116800000
chr4	117080000	118040000
chr4	118040000	119200000
chr4	119200000	120240000
chr4	120240000	121000000
chr4	121000000	122720000
chr4	123640000	123880000
chr4	123920000	125200000
chr4	125240000	126200000
chr4	128680000	130040000
chr4	130280000	133600000
chr4	138000000	139920000
chr4	139920000	141280000
chr4	141280000	141800000
chr4	143040000	144440000
chr4	144440000	144960000
chr4	145080000	146000000
chr4	146120000	146560000
chr4	148040000	148800000
chr4	148840000	150240000
chr4	150280000	150840000
chr4	154040000	154680000
chr4	154680000	155480000
chr4	155480000	156320000
chr4	156320000	156720000
chr4	156880000	158080000
chr4	159200000	159600000
chr4	159600000	160400000
chr4	160400000	163360000
chr4	164480000	165680000
chr4	165680000	166000000
chr4	166040000	166400000
chr4	166400000	167040000
chr4	167040000	169080000
chr4	169080000	169840000
chr4	169840000	170520000
chr4	170520000	171040000
chr4	171040000	173800000
chr4	173880000	174200000
chr4	174200000	175240000
chr4	175280000	175560000
chr4	182480000	183840000
chr4	183840000	184360000
chr4	185160000	186120000
chr4	186120000	187080000
chr4	188520000	191154276
chr5	0	680000
chr5	680000	920000
chr5	920000	1600000
chr5	1680000	4880000
chr5	6760000	7880000
chr5	7880000	9240000
chr5	9320000	10240000
chr5	13960000	14320000
chr5	14360000	14680000
chr5	14680000	15040000
chr5	15040000	16040000
chr5	16120000	16440000
chr5	16680000	17200000
chr5	17200000	18320000
chr5	18360000	20720000
chr5	20920000	21800000
chr5	21800000	23200000
chr5	24200000	26720000
chr5	26760000	28800000
chr5	28800000	31360000
chr5	32080000	32640000
chr5	32640000	33440000
chr5	33440000	34200000
chr5	34200000	34480000
chr5	34480000	34920000
chr5	35000000	35960000
chr5	36080000	36720000
chr5	36720000	37360000
chr5	37360000	38200000
chr5	39120000	39560000
chr5	39560000	40880000
chr5	41840000	42920000
chr5	43640000	44840000
chr5	44840000	45880000
chr5	45880000	46400000
chr5	49480000	50080000
chr5	53520000	53800000
chr5	53800000	54200000
chr5	54200000	54480000
chr5	54480000	55000000
chr5	55560000	56200000
chr5	56200000	56560000
chr5	56560000	57760000
chr5	58480000	59080000
chr5	59080000	59960000
chr5	59960000	60240000
chr5	61720000	62080000
chr5	62120000	63360000
chr5	64080000	64840000
chr5	64880000	65480000
chr5	65480000	66520000
chr5	66520000	67560000
chr5	67560000	68320000
chr5	68320000	68880000
chr5	71640000	72160000
chr5	72160000	72840000
chr5	72840000	73960000
chr5	75000000	76080000
chr5	76800000	77600000
chr5	77600000	78280000
chr5	78280000	78800000
chr5	78800000	79400000
chr5	79400000	79600000
chr5	79760000	80000000
chr5	80000000	80560000
chr5	80600000	81560000
chr5	81560000	82960000
chr5	82960000	86280000
chr5	86320000	86720000
chr5	86720000	88000000
chr5	88000000	90120000
chr5	90120000	90760000
chr5	90760000	92920000
chr5	92920000	93200000
chr5	94280000	94880000
chr5	94960000	95680000
chr5	95680000	96080000
chr5	96080000	96520000
chr5	96520000	98400000
chr5	101880000	102880000
chr5	102880000	107720000
chr5	109040000	110040000
chr5	110080000	110480000
chr5	110480000	110840000
chr5	110840000	111480000
chr5	112960000	114600000
chr5	114600000	114960000
chr5	114960000	115440000
chr5	118320000	118760000
chr5	118760000	120160000
chr5	120160000	121480000
chr5	121520000	122960000
chr5	122960000	125680000
chr5	125680000	125920000
chr5	125960000	126880000
chr5	126880000	128200000
chr5	128240000	129120000
chr5	129200000	130480000
chr5	130480000	130760000
chr5	130760000	131400000
chr5	132440000	133360000
chr5	133480000	134240000
chr5	134680000	135560000
chr5	139600000	139760000
chr5	139760000	140120000
chr5	140120000	140440000
chr5	140440000	141040000
chr5	141040000	141360000
chr5	141360000	141960000
chr5	142080000	142280000
chr5	143560000	145840000
chr5	147000000	147240000
chr5	147240000	148120000
chr5	148120000	148680000
chr5	148680000	149000000
chr5	149000000	149360000
chr5	149400000	149840000
chr5	149880000	150640000
chr5	150640000	151160000
chr5	151160000	152840000
chr5	152840000	153360000
chr5	153360000	154000000
chr5	154000000	154320000
chr5	154320000	156600000
chr5	156680000	157160000
chr5	157200000	158560000
chr5	158560000	159440000
chr5	159440000	159840000
chr5	159840000	162880000
chr5	162960000	163960000
chr5	163960000	165040000
chr5	165080000	167000000
chr5	167120000	167680000
chr5	167680000	169000000
chr5	169040000	169640000
chr5	169640000	170080000
chr5	170080000	170800000
chr5	171480000	171880000
chr5	171880000	172120000
chr5	172120000	172360000
chr5	173040000	173400000
chr5	173440000	173760000
chr5	173760000	174280000
chr5	174360000	174920000
chr5	174920000	175160000
chr5	177600000	178040000
chr5	178040000	178560000
chr5	179520000	180120000
chr5	180200000	180720000
chr6	80000	1520000
chr6	1520000	2760000
chr6	2760000	3080000
chr6	4040000	5040000
chr6	5120000	5400000
chr6	5400000	6040000
chr6	6040000	6560000
chr6	7280000	7640000
chr6	7640000	8120000
chr6	10480000	10840000
chr6	10840000	11080000
chr6	11080000	11560000
chr6	12640000	12880000
chr6	12880000	13320000
chr6	13320000	13600000
chr6	13600000	14080000
chr6	14120000	14720000
chr6	14720000	15640000
chr6	15680000	16240000
chr6	16280000	17120000
chr6	18280000	18520000
chr6	18520000	20080000
chr6	20080000	20520000
chr6	20520000	21600000
chr6	21600000	24400000
chr6	24400000	25080000
chr6	25200000	26000000
chr6	26000000	26600000
chr6	26600000	27080000
chr6	27080000	27880000
chr6	29000000	29600000
chr6	29640000	30160000
chr6	30160000	31080000
chr6	31080000	31480000
chr6	31480000	31960000
chr6	33240000	34120000
chr6	34120000	34400000
chr6	34400000	35240000
chr6	35240000	35480000
chr6	36360000	36560000
chr6	36560000	37000000
chr6	37000000	37280000
chr6	37280000	37680000
chr6	38920000	39280000
chr6	41040000	41320000
chr6	41320000	41720000
chr6	42160000	42560000
chr6	42560000	42880000
chr6	43600000	44360000
chr6	44360000	45360000
chr6	45360000	45920000
chr6	46640000	47040000
chr6	47040000	47360000
chr6	47360000	49840000
chr6	50040000	50600000
chr6	50760000	51920000
chr6	52560000	52960000
chr6	53640000	55120000
chr6	55160000	55840000
chr6	55840000	56200000
chr6	56200000	56480000
chr6	56760000	57200000
chr6	57320000	58080000
chr6	61920000	64000000
chr6	64040000	64560000
chr6	64600000	67200000
chr6	69360000	70880000
chr6	70920000	71720000
chr6	71800000	72080000
chr6	73120000	74120000
chr6	74120000	74360000
chr6	74360000	75880000
chr6	76560000	78160000
chr6	78200000	79560000
chr6	82960000	83760000
chr6	84320000	84960000
chr6	84960000	86040000
chr6	86400000	87760000
chr6	87760000	89640000
chr6	89680000	90080000
chr6	90080000	90520000
chr6	90600000	91280000
chr6	91320000	93520000
chr6	93520000	95680000
chr6	95840000	96960000
chr6	97040000	97520000
chr6	97520000	99760000
chr6	99760000	100280000
chr6	100280000	101120000
chr6	101160000	103120000
chr6	103280000	105520000
chr6	105520000	105840000
chr6	105880000	106760000
chr6	108280000	108840000
chr6	108840000	109400000
chr6	109400000	109800000
chr6	109800000	110720000
chr6	110800000	111320000
chr6	111320000	111560000
chr6	111560000	112000000
chr6	112000000	112400000
chr6	112480000	114280000
chr6	114280000	116440000
chr6	116520000	117000000
chr6	117640000	118160000
chr6	119440000	121640000
chr6	121720000	122680000
chr6	122880000	123680000
chr6	125160000	125440000
chr6	125600000	126080000
chr6	126080000	126320000
chr6	126320000	127560000
chr6	127600000	127880000
chr6	127880000	129080000
chr6	129840000	130360000
chr6	130360000	131200000
chr6	131960000	132600000
chr6	132600000	132840000
chr6	134240000	134440000
chr6	134480000	135280000
chr6	136640000	136880000
chr6	136880000	137120000
chr6	137160000	138000000
chr6	138000000	138360000
chr6	141280000	141960000
chr6	142000000	142440000
chr6	142440000	142760000
chr6	142760000	143800000
chr6	143840000	144400000
chr6	144400000	144880000
chr6	146240000	147120000
chr6	147120000	147680000
chr6	147720000	148480000
chr6	148480000	148880000
chr6	148880000	149320000
chr6	149360000	149880000
chr6	149880000	150720000
chr6	150720000	151200000
chr6	151200000	151680000
chr6	151720000	152680000
chr6	154440000	154960000
chr6	155640000	157520000
chr6	158600000	159120000
chr6	159120000	159560000
chr6	159560000	160080000
chr6	160080000	160520000
chr6	160560000	161040000
chr6	161040000	161800000
chr6	161800000	163320000
chr6	164520000	165720000
chr6	166560000	166840000
chr6	167600000	169280000
chr6	169280000	170160000
chr7	0	240000
chr7	1200000	1520000
chr7	1600000	2480000
chr7	2480000	2720000
chr7	4840000	5240000
chr7	5240000	5840000
chr7	5840000	6480000
chr7	6560000	7000000
chr7	7000000	7600000
chr7	7600000	8360000
chr7	8400000	11400000
chr7	11400000	11880000
chr7	11880000	12560000
chr7	13320000	14760000
chr7	16680000	17720000
chr7	17720000	18400000
chr7	18400000	18720000
chr7	18720000	19160000
chr7	19160000	19720000
chr7	19720000	20720000
chr7	20760000	22120000
chr7	22120000	22560000
chr7	22560000	23120000
chr7	23320000	23560000
chr7	23600000	24760000
chr7	24840000	25240000
chr7	25240000	25880000
chr7	25880000	26720000
chr7	26720000	27200000
chr7	27200000	28160000
chr7	28960000	29480000
chr7	29680000	30160000
chr7	30160000	30600000
chr7	30800000	31760000
chr7	31760000	32520000
chr7	33200000	34000000
chr7	34120000	35080000
chr7	35080000	35680000
chr7	35720000	35960000
chr7	36000000	36400000
chr7	36400000	37240000
chr7	37240000	37920000
chr7	37920000	38400000
chr7	38400000	39600000
chr7	39600000	40160000
chr7	40200000	41960000
chr7	42000000	42920000
chr7	42920000	43960000
chr7	44000000	44600000
chr7	44600000	45160000
chr7	45200000	45920000
chr7	47280000	47960000
chr7	50080000	50520000
chr7	50520000	51480000
chr7	51480000	54800000
chr7	54840000	55320000
chr7	56440000	58040000
chr7	65120000	66800000
chr7	66800000	70200000
chr7	70240000	71200000
chr7	71200000	72280000
chr7	75480000	75960000
chr7	76960000	77280000
chr7	77560000	78880000
chr7	78880000	79680000
chr7	80320000	81120000
chr7	81120000	81640000
chr7	81640000	82360000
chr7	82360000	83000000
chr7	83000000	83320000
chr7	83520000	84680000
chr7	84680000	85480000
chr7	85520000	86560000
chr7	86560000	86880000
chr7	86920000	87840000
chr7	87840000	89760000
chr7	89760000	90080000
chr7	90080000	90680000
chr7	90680000	92120000
chr7	92200000	92720000
chr7	92880000	94040000
chr7	94040000	95320000
chr7	95360000	96720000
chr7	96720000	97880000
chr7	97880000	98480000
chr7	98480000	98960000
chr7	99040000	99480000
chr7	99720000	100040000
chr7	102320000	102720000
chr7	103840000	104560000
chr7	104560000	105240000
chr7	105240000	105760000
chr7	105800000	106120000
chr7	106800000	107800000
chr7	107800000	108200000
chr7	111360000	112120000
chr7	112160000	113400000
chr7	113400000	115800000
chr7	115800000	116480000
chr7	116560000	116800000
chr7	116800000	117840000
chr7	117840000	118840000
chr7	118880000	120400000
chr7	123200000	124520000
chr7	128000000	128760000
chr7	128840000	129280000
chr7	129280000	129680000
chr7	129680000	130560000
chr7	130560000	131200000
chr7	131360000	132280000
chr7	134960000	135360000
chr7	140160000	140720000
chr7	140720000	142040000
chr7	142080000	142280000
chr7	142320000	142520000
chr7	142920000	143120000
chr7	143880000	144120000
chr7	144120000	147960000
chr7	149320000	149960000
chr7	149960000	151000000
chr7	151000000	151640000
chr7	151840000	152520000
chr7	152520000	154600000
chr7	154680000	155160000
chr7	155560000	156720000
chr7	156720000	157200000
chr7	158480000	159138663
chr8	80000	2040000
chr8	6240000	6680000
chr8	8000000	8520000
chr8	8560000	9720000
chr8	9720000	10280000
chr8	10360000	10720000
chr8	10720000	11200000
chr8	11200000	11600000
chr8	13560000	14720000
chr8	16640000	17040000
chr8	17160000	17800000
chr8	18760000	19200000
chr8	19200000	19680000
chr8	19720000	20080000
chr8	22000000	22440000
chr8	24320000	24960000
chr8	25000000	25320000
chr8	25360000	25960000
chr8	26520000	27120000
chr8	27120000	27640000
chr8	27640000	28200000
chr8	28200000	29160000
chr8	29200000	30040000
chr8	30040000	30480000
chr8	30480000	31080000
chr8	33480000	34960000
chr8	35000000	36680000
chr8	36680000	37560000
chr8	37600000	38280000
chr8	38640000	38840000
chr8	38880000	39720000
chr8	40960000	41400000
chr8	41440000	42000000
chr8	42000000	42240000
chr8	42240000	42920000
chr8	42920000	43400000
chr8	43400000	43760000
chr8	46920000	47600000
chr8	47600000	47800000
chr8	47840000	48920000
chr8	48920000	49800000
chr8	49880000	52960000
chr8	52960000	53320000
chr8	53320000	55080000
chr8	55080000	55400000
chr8	55520000	56720000
chr8	56720000	57080000
chr8	61320000	62040000
chr8	62080000	62480000
chr8	62520000	64080000
chr8	64240000	65400000
chr8	66640000	66960000
chr8	66960000	67360000
chr8	67360000	67560000
chr8	67560000	68720000
chr8	68720000	69440000
chr8	69440000	70560000
chr8	70560000	71600000
chr8	71600000	72720000
chr8	73200000	74160000
chr8	74200000	74560000
chr8	74600000	75280000
chr8	79360000	80560000
chr8	80560000	80960000
chr8	80960000	82160000
chr8	82160000	82600000
chr8	82640000	85520000
chr8	85520000	86000000
chr8	86200000	87520000
chr8	87560000	89360000
chr8	89360000	90720000
chr8	94680000	95000000
chr8	95000000	95400000
chr8	95560000	96280000
chr8	96280000	97240000
